store_id,store_size,store_rating,beat_id,region,city,lat,lon,sale_date,category,product,price,units_sold,amount,customer_rating
W1-005,Medium,4.8,W1,West,Meherpur,23.718183104622877,88.65833400908971,2025-05-17,Electronics,Camera,63254.15759413823,42,2656674.62,4.2
W1-005,Medium,4.8,W1,West,Meherpur,23.72635327113399,88.6567543173331,2025-04-08,Sports,Dumbbell Set,19474.613753954727,33,642662.25,4.9
W1-005,Medium,4.8,W1,West,Meherpur,23.718224072117867,88.65839131611787,2025-08-26,Beauty,Perfume,552.3372484393036,41,22645.83,3.7
W1-005,Medium,4.8,W1,West,Meherpur,23.718945858486478,88.66105759005708,2024-12-22,Grocery,Tea (250g),213.92409554580973,249,53267.1,3.1
W1-005,Medium,4.8,W1,West,Meherpur,23.72627169345676,88.66596744931701,2025-09-14,Grocery,Tea (250g),743.7731048735448,268,199331.19,4.1
W1-005,Medium,4.8,W1,West,Meherpur,23.724309410299426,88.65906438241383,2025-01-22,Electronics,Smartwatch,45690.45076987502,33,1507784.88,3.3
W1-005,Medium,4.8,W1,West,Meherpur,23.722124537178107,88.65898106012072,2024-12-26,Sports,Cricket Bat,1989.6898411134393,34,67649.45,3.8
W1-005,Medium,4.8,W1,West,Meherpur,23.725737156299274,88.66334268831014,2024-11-17,Beauty,Perfume,2260.0265759716603,47,106221.25,4.4
W1-005,Medium,4.8,W1,West,Meherpur,23.72634913803281,88.66428216198395,2025-08-20,Beauty,Lipstick,2856.9286547439265,44,125704.86,4.4
W1-006,Large,4.1,W1,West,Meherpur,23.75308459174413,88.69830965752583,2024-11-02,Grocery,Rice (5kg),575.2150552341332,186,106990.0,3.3
W1-006,Large,4.1,W1,West,Meherpur,23.751484488105664,88.70446756471343,2025-06-22,Clothing,Sunglasses,2810.5974869390775,59,165825.25,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.75123536856667,88.7013192190503,2025-07-08,Beauty,Lipstick,4374.636432576255,73,319348.46,3.6
W1-006,Large,4.1,W1,West,Meherpur,23.75817666791948,88.69914659170378,2025-05-23,Furniture,Bed,18135.501483104097,12,217626.02,4.8
W1-006,Large,4.1,W1,West,Meherpur,23.756363748813992,88.70276103997394,2025-02-18,Grocery,Milk Powder (400g),163.22803257302985,270,44071.57,4.2
W1-006,Large,4.1,W1,West,Meherpur,23.752494207871095,88.70343567714319,2024-12-12,Electronics,Camera,96988.54826138701,35,3394599.19,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.754495820360017,88.70120252108596,2024-10-12,Sports,Football,934.4871707700206,21,19624.23,4.8
W1-006,Large,4.1,W1,West,Meherpur,23.750038974954883,88.70470984229368,2025-01-01,Electronics,Power Bank,83682.14481823325,32,2677828.63,3.6
W1-006,Large,4.1,W1,West,Meherpur,23.753336369335365,88.69707131653364,2024-12-31,Furniture,Table,45843.50431737414,20,916870.09,3.8
W1-006,Large,4.1,W1,West,Meherpur,23.750039791040884,88.6967918423549,2024-11-04,Grocery,Milk Powder (400g),732.0312882899899,253,185203.92,4.1
W1-006,Large,4.1,W1,West,Meherpur,23.751709191722444,88.70308347971941,2025-07-30,HomeAppliances,Electric Fan,34545.82071711657,17,587278.95,4.1
W1-006,Large,4.1,W1,West,Meherpur,23.755128693673246,88.70270067507971,2025-07-05,Grocery,Honey (500g),603.3222921932302,129,77828.58,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.756899349521102,88.70500633174439,2025-07-16,Furniture,Dining Set,53711.32684377472,12,644535.92,3.3
W1-006,Large,4.1,W1,West,Meherpur,23.75356932153823,88.70171620357502,2025-07-12,Electronics,Headphones,44657.91951283068,49,2188238.06,4.5
W1-006,Large,4.1,W1,West,Meherpur,23.755551837857528,88.69901814037088,2024-10-26,HomeAppliances,Washing Machine,31921.232222356226,17,542660.95,4.1
W1-006,Large,4.1,W1,West,Meherpur,23.75515046575088,88.70331106838115,2025-06-26,Sports,Cricket Bat,581.9247324653196,20,11638.49,4.2
W1-006,Large,4.1,W1,West,Meherpur,23.752656486653994,88.69621309087859,2025-02-12,Beauty,Face Mask,3021.382555638172,65,196389.87,4.4
W1-006,Large,4.1,W1,West,Meherpur,23.757181894807083,88.69877399615237,2025-03-13,Clothing,Dress,1676.454581068358,74,124057.64,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.757064239153117,88.70065096820507,2024-11-06,Sports,Yoga Mat,6624.14951161538,39,258341.83,3.7
W1-006,Large,4.1,W1,West,Meherpur,23.751695677155578,88.70236380883343,2025-09-08,Clothing,Sunglasses,1703.7842106422654,38,64743.8,3.7
W1-006,Large,4.1,W1,West,Meherpur,23.75307008024801,88.70414601920815,2025-03-22,Grocery,Honey (500g),164.32940963647724,197,32372.89,3.7
W1-006,Large,4.1,W1,West,Meherpur,23.750925168234854,88.70154362067227,2025-04-24,Clothing,T-Shirt,1406.400346664836,108,151891.24,3.3
W1-006,Large,4.1,W1,West,Meherpur,23.75794698121274,88.69560588252479,2025-08-14,Clothing,Dress,3943.224466801597,106,417981.79,3.3
W1-006,Large,4.1,W1,West,Meherpur,23.756887468074463,88.70448421793712,2025-02-17,HomeAppliances,Refrigerator,40015.36677708813,21,840322.7,4.2
W1-006,Large,4.1,W1,West,Meherpur,23.752589409531097,88.69607423368267,2025-03-19,Grocery,Milk Powder (400g),593.3727388494532,201,119267.92,3.5
W1-006,Large,4.1,W1,West,Meherpur,23.752786290163897,88.70374297308064,2025-01-27,Clothing,Handbag,2486.344911009797,121,300847.73,4.4
W1-006,Large,4.1,W1,West,Meherpur,23.750938403879783,88.69539930391659,2025-09-11,Furniture,Bed,55979.53739389601,8,447836.3,3.5
W1-006,Large,4.1,W1,West,Meherpur,23.753049485540277,88.69892489481103,2024-10-24,Electronics,Laptop,103646.06081133656,70,7255224.26,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.755554143556008,88.69877288132247,2024-12-05,Grocery,Spice Mix,335.55549970773706,199,66775.54,3.4
W1-006,Large,4.1,W1,West,Meherpur,23.75874766118595,88.70101741359423,2025-07-18,Furniture,Sofa,27736.888919322253,13,360579.56,4.8
W1-006,Large,4.1,W1,West,Meherpur,23.75079828117319,88.69619697237056,2025-09-07,Electronics,Laptop,96161.12464840915,67,6442795.35,3.2
W1-006,Large,4.1,W1,West,Meherpur,23.755427397151074,88.69948656561222,2025-02-02,Grocery,Milk Powder (400g),247.76552008626206,267,66153.39,3.8
W1-006,Large,4.1,W1,West,Meherpur,23.7543496395389,88.70165308902688,2025-04-05,Grocery,Cooking Oil (1L),240.708239621969,207,49826.61,3.3
W1-006,Large,4.1,W1,West,Meherpur,23.75430429458402,88.69757321174468,2025-02-18,HomeAppliances,Air Conditioner,37750.23014979708,14,528503.22,4.3
W1-006,Large,4.1,W1,West,Meherpur,23.74980885974218,88.69885591310727,2025-07-07,Clothing,Handbag,2201.056218545062,146,321354.21,3.9
W1-006,Large,4.1,W1,West,Meherpur,23.75161258801095,88.69842120061101,2025-08-30,Beauty,Sunscreen,4782.371609548229,66,315636.53,3.6
W1-006,Large,4.1,W1,West,Meherpur,23.756920061458484,88.69559421012467,2025-01-01,Sports,Cricket Bat,14365.68754614224,29,416604.94,4.1
W1-006,Large,4.1,W1,West,Meherpur,23.757377405234916,88.69794136407701,2025-04-22,Beauty,Face Mask,4447.865145804373,63,280215.5,4.5
W1-006,Large,4.1,W1,West,Meherpur,23.751594932899742,88.69590794500891,2025-02-04,Grocery,Sugar (1kg),759.0290276766098,195,148010.66,4.9
W1-006,Large,4.1,W1,West,Meherpur,23.751370203540763,88.69998342353692,2024-11-28,Clothing,Dress,1850.8590030842013,97,179533.32,3.1
W1-006,Large,4.1,W1,West,Meherpur,23.75402584566188,88.69546373026469,2025-01-30,Sports,Cricket Bat,18531.047516389608,32,592993.52,4.0
W1-006,Large,4.1,W1,West,Meherpur,23.752861461073117,88.69822317617017,2025-05-13,Furniture,Bookshelf,22791.453325750896,18,410246.16,4.9
W1-007,Medium,3.8,W1,West,Meherpur,23.744693771848535,88.74704146421213,2024-12-18,Furniture,Bookshelf,5197.54424790357,14,72765.62,4.6
W1-007,Medium,3.8,W1,West,Meherpur,23.744406594978408,88.74434420077263,2025-07-17,Clothing,Dress,3566.5947833054815,105,374492.45,3.8
W1-007,Medium,3.8,W1,West,Meherpur,23.745202745528836,88.74649388602286,2025-04-09,Electronics,Smartphone,40596.97762937767,36,1461491.19,3.9
W1-007,Medium,3.8,W1,West,Meherpur,23.746572435873468,88.74595369416795,2025-08-09,Sports,Dumbbell Set,3131.4644664798443,28,87681.01,3.4
W1-007,Medium,3.8,W1,West,Meherpur,23.74752036353057,88.75281290897965,2025-05-14,Grocery,Tea (250g),781.8250253641884,267,208747.28,4.7
W1-007,Medium,3.8,W1,West,Meherpur,23.74970692316012,88.74838781518665,2025-06-18,Grocery,Honey (500g),699.5693461518603,60,41974.16,3.3
W1-007,Medium,3.8,W1,West,Meherpur,23.745664257166574,88.75142664189293,2025-03-09,Grocery,Cooking Oil (1L),277.6695692590718,155,43038.78,3.3
W1-007,Medium,3.8,W1,West,Meherpur,23.750198459196593,88.74455207886116,2025-07-25,Clothing,Shoes,1094.9826064590634,89,97453.45,3.6
W1-007,Medium,3.8,W1,West,Meherpur,23.75065752641668,88.7510080235403,2025-09-04,Electronics,Camera,37596.419735239295,49,1842224.57,3.9
W1-007,Medium,3.8,W1,West,Meherpur,23.747115885864687,88.7437700028015,2024-12-22,Grocery,Rice (5kg),562.786870928666,146,82166.88,3.2
W1-007,Medium,3.8,W1,West,Meherpur,23.74452786044804,88.7489438395739,2025-06-16,Grocery,Tea (250g),789.9344477837714,154,121649.9,3.3
W1-007,Medium,3.8,W1,West,Meherpur,23.748360517899908,88.74526704292313,2025-08-20,Clothing,T-Shirt,753.5604561027253,130,97962.86,3.9
W1-007,Medium,3.8,W1,West,Meherpur,23.743975289976802,88.74980154028957,2025-09-15,HomeAppliances,Blender,38253.62037884659,19,726818.79,3.7
W1-007,Medium,3.8,W1,West,Meherpur,23.74445014854699,88.74511054649764,2025-06-14,Furniture,Table,49037.348853435185,12,588448.19,3.6
W1-007,Medium,3.8,W1,West,Meherpur,23.75129142332226,88.75046330416166,2025-09-20,Furniture,Office Chair,59178.73068335839,18,1065217.15,3.5
W1-007,Medium,3.8,W1,West,Meherpur,23.744762378438217,88.7497224431224,2025-07-02,Electronics,Bluetooth Speaker,86511.88505573355,67,5796296.3,4.0
W1-007,Medium,3.8,W1,West,Meherpur,23.75234285747338,88.75070039209493,2025-07-04,Clothing,Dress,2468.382942244787,101,249306.68,4.6
W1-007,Medium,3.8,W1,West,Meherpur,23.751968606531506,88.74546251184655,2025-02-12,Beauty,Sunscreen,250.49017235892245,59,14778.92,4.3
W1-007,Medium,3.8,W1,West,Meherpur,23.744787392137745,88.74872425756708,2025-03-26,Beauty,Sunscreen,2489.192140513167,52,129437.99,3.8
W1-007,Medium,3.8,W1,West,Meherpur,23.744549429917885,88.74686596018722,2025-04-11,Clothing,Jacket,2372.32512494448,96,227743.21,3.8
W1-007,Medium,3.8,W1,West,Meherpur,23.747097940282558,88.74700510153882,2025-03-12,Grocery,Honey (500g),301.30261490874125,112,33745.89,3.4
W1-007,Medium,3.8,W1,West,Meherpur,23.746740951683112,88.74425370644288,2025-05-31,HomeAppliances,Washing Machine,36670.44621378449,26,953431.6,4.9
W1-007,Medium,3.8,W1,West,Meherpur,23.748707823863107,88.75097342139675,2025-04-14,Furniture,Bed,42086.44617931192,20,841728.92,4.4
W1-007,Medium,3.8,W1,West,Meherpur,23.748240616129323,88.74968797317013,2024-12-16,Electronics,Power Bank,94743.21873488193,34,3221269.44,4.7
W1-007,Medium,3.8,W1,West,Meherpur,23.75212591097921,88.752962255806,2024-11-14,Sports,Cricket Bat,24424.394523229705,43,1050248.96,4.7
W1-007,Medium,3.8,W1,West,Meherpur,23.747995368924766,88.74361503002011,2025-03-30,Grocery,Sugar (1kg),719.0062411900342,141,101379.88,3.8
W1-007,Medium,3.8,W1,West,Meherpur,23.751372186105318,88.7484122826869,2025-07-31,Sports,Yoga Mat,15149.995171795732,26,393899.87,4.7
W1-007,Medium,3.8,W1,West,Meherpur,23.748168139145758,88.74887643339714,2025-01-05,Clothing,Sunglasses,2513.9907664180864,125,314248.85,3.2
W1-008,Medium,4.3,W1,West,Meherpur,23.796082414164726,88.7270965386492,2024-10-31,Grocery,Rice (5kg),116.2165878895608,188,21848.72,3.4
W1-008,Medium,4.3,W1,West,Meherpur,23.800208425030377,88.72877430993552,2024-11-14,Furniture,Wardrobe,55599.30222074806,11,611592.32,4.4
W1-008,Medium,4.3,W1,West,Meherpur,23.79393162798588,88.72884313229427,2025-09-25,Furniture,Dining Set,51066.256635047685,11,561728.82,3.4
W1-008,Medium,4.3,W1,West,Meherpur,23.798444794681096,88.72943297914203,2025-01-07,Clothing,T-Shirt,482.6276679251691,92,44401.75,4.8
W1-008,Medium,4.3,W1,West,Meherpur,23.79212723405567,88.72537298165595,2025-07-07,Clothing,Dress,2713.638649663476,65,176386.51,4.3
W1-008,Medium,4.3,W1,West,Meherpur,23.793287803906455,88.73440995167032,2025-07-24,Electronics,Smartwatch,98463.28515614582,66,6498576.82,3.3
W1-008,Medium,4.3,W1,West,Meherpur,23.79572343320004,88.72733189273757,2025-07-06,Furniture,Bed,59910.565823893994,16,958569.05,4.1
W1-008,Medium,4.3,W1,West,Meherpur,23.797925298513874,88.72804991106447,2025-06-12,Electronics,Laptop,65204.39455533052,56,3651446.1,3.6
W1-008,Medium,4.3,W1,West,Meherpur,23.7912784327587,88.72801615980292,2025-02-05,Grocery,Rice (5kg),356.0828042195681,94,33471.78,3.9
W1-008,Medium,4.3,W1,West,Meherpur,23.79560784624724,88.72499581401854,2025-07-10,Clothing,Shoes,3712.095693007336,113,419466.81,3.2
W1-008,Medium,4.3,W1,West,Meherpur,23.793500137178714,88.73163250272266,2024-10-05,Electronics,Bluetooth Speaker,24094.79100359189,45,1084265.6,4.3
W1-008,Medium,4.3,W1,West,Meherpur,23.79270475562069,88.72672401016553,2025-06-08,Electronics,Tablet,20237.586807428233,18,364276.56,3.1
W1-008,Medium,4.3,W1,West,Meherpur,23.79809740543165,88.73097231382084,2024-11-16,Electronics,Laptop,28740.557882799498,44,1264584.55,3.5
W1-008,Medium,4.3,W1,West,Meherpur,23.79166841579913,88.73003346799818,2025-08-25,Grocery,Spice Mix,496.4969485969807,207,102774.87,4.5
W1-008,Medium,4.3,W1,West,Meherpur,23.795607069976047,88.73416378813222,2025-08-15,Electronics,Power Bank,23711.71796268435,24,569081.23,4.3
W1-008,Medium,4.3,W1,West,Meherpur,23.79831621360798,88.73079132829155,2024-12-15,HomeAppliances,Air Conditioner,17706.884451527636,26,460379.0,4.7
W1-008,Medium,4.3,W1,West,Meherpur,23.791593008896008,88.73293685688945,2025-09-12,Electronics,Headphones,119217.31343372783,12,1430607.76,3.5
W1-008,Medium,4.3,W1,West,Meherpur,23.799910615620735,88.7303887894482,2025-06-05,Furniture,Bookshelf,14887.140855386997,9,133984.27,4.4
W1-008,Medium,4.3,W1,West,Meherpur,23.791409453760455,88.73485260810129,2024-12-13,Beauty,Face Mask,4802.613630451725,68,326577.73,3.0
W1-008,Medium,4.3,W1,West,Meherpur,23.7964839624899,88.72956215829002,2025-09-26,Grocery,Rice (5kg),767.224736413868,166,127359.31,3.0
W1-008,Medium,4.3,W1,West,Meherpur,23.80046154580419,88.73469545402168,2025-02-16,Electronics,Smartwatch,91874.16206570677,27,2480602.38,4.3
W1-008,Medium,4.3,W1,West,Meherpur,23.79803809857945,88.73046759712624,2025-01-18,Beauty,Face Cream,615.0721604825391,83,51050.99,4.1
W1-008,Medium,4.3,W1,West,Meherpur,23.793839146219383,88.73422023440025,2025-05-12,Clothing,Jacket,1654.2571346143477,71,117452.26,4.3
W1-008,Medium,4.3,W1,West,Meherpur,23.798382142768475,88.7301378155757,2025-07-15,Beauty,Perfume,842.0658450030891,49,41261.23,4.8
W1-008,Medium,4.3,W1,West,Meherpur,23.80014109539535,88.7306781412501,2024-12-11,Grocery,Spice Mix,321.04728840001496,202,64851.55,4.9
W1-008,Medium,4.3,W1,West,Meherpur,23.79785175491062,88.72782580232855,2025-05-11,Grocery,Cooking Oil (1L),567.8405713986525,207,117543.0,3.4
W1-008,Medium,4.3,W1,West,Meherpur,23.7932442073353,88.73409097273456,2024-12-01,Sports,Yoga Mat,2706.4754038871024,29,78487.79,3.6
W1-008,Medium,4.3,W1,West,Meherpur,23.796983910119557,88.7251593610589,2025-03-14,Furniture,Table,15346.20013149785,18,276231.6,3.0
W1-009,Medium,4.3,W1,West,Meherpur,23.744390466254874,88.75044576544616,2024-11-25,Grocery,Honey (500g),487.069303850665,177,86211.27,4.0
W1-009,Medium,4.3,W1,West,Meherpur,23.750700954266826,88.74566513915431,2025-07-11,Clothing,Jacket,3201.78640337109,64,204914.33,3.5
W1-009,Medium,4.3,W1,West,Meherpur,23.745589965062017,88.74121604832303,2025-09-24,Electronics,Smartphone,92552.75272301791,40,3702110.11,4.7
W1-009,Medium,4.3,W1,West,Meherpur,23.748434851084742,88.74106575163239,2025-03-09,Electronics,Smartwatch,38901.246029932416,34,1322642.37,4.5
W1-009,Medium,4.3,W1,West,Meherpur,23.748571757707932,88.74857218582478,2024-11-07,Electronics,Smartwatch,15791.770740026725,58,915922.7,4.6
W1-009,Medium,4.3,W1,West,Meherpur,23.747715332028356,88.74334493920303,2025-08-09,Grocery,Milk Powder (400g),410.5584338131635,182,74721.63,3.7
W1-009,Medium,4.3,W1,West,Meherpur,23.74281790128367,88.7470948868425,2024-11-09,Grocery,Honey (500g),420.4036581892029,231,97113.25,4.8
W1-009,Medium,4.3,W1,West,Meherpur,23.742869738760728,88.74484866313365,2025-08-22,Grocery,Rice (5kg),705.4517360491024,228,160843.0,4.5
W1-009,Medium,4.3,W1,West,Meherpur,23.74574972521285,88.74216891503488,2025-03-27,Electronics,Tablet,57129.73721870377,43,2456578.7,4.3
W1-009,Medium,4.3,W1,West,Meherpur,23.74871169239028,88.74650479653086,2024-10-27,Clothing,Sunglasses,758.7946630647526,140,106231.25,4.2
W1-009,Medium,4.3,W1,West,Meherpur,23.742567585456325,88.74195582498729,2025-01-08,Sports,Football,22268.64646003866,16,356298.34,3.6
W1-009,Medium,4.3,W1,West,Meherpur,23.749424258348437,88.74935163197557,2025-04-15,Clothing,Shoes,1785.689006333621,133,237496.64,3.1
W1-009,Medium,4.3,W1,West,Meherpur,23.74998500371584,88.74514880532271,2024-12-27,Grocery,Spice Mix,51.472345020523896,277,14257.84,3.2
W1-009,Medium,4.3,W1,West,Meherpur,23.741857210485488,88.74184607713076,2024-11-21,HomeAppliances,Washing Machine,16944.354020834784,19,321942.73,3.2
W1-009,Medium,4.3,W1,West,Meherpur,23.750237561351483,88.74904404515432,2025-06-02,HomeAppliances,Washing Machine,22747.840545417163,25,568696.01,3.7
W1-009,Medium,4.3,W1,West,Meherpur,23.744334384139165,88.74968205315032,2025-08-16,Clothing,Handbag,2433.778798030108,103,250679.22,4.5
W1-009,Medium,4.3,W1,West,Meherpur,23.75012414450892,88.74829835290757,2024-10-15,Beauty,Perfume,245.2644387857717,21,5150.55,3.8
W1-009,Medium,4.3,W1,West,Meherpur,23.748397886953114,88.74960389117741,2025-06-21,Clothing,T-Shirt,1349.067885334881,70,94434.75,4.1
W1-009,Medium,4.3,W1,West,Meherpur,23.742181814793515,88.74876787871247,2025-04-16,Beauty,Perfume,4853.302656621543,51,247518.44,3.4
W1-009,Medium,4.3,W1,West,Meherpur,23.741487238265428,88.74493915562353,2025-09-19,Furniture,Bookshelf,31456.803919598493,6,188740.82,4.9
W1-009,Medium,4.3,W1,West,Meherpur,23.74124706723028,88.74506947048859,2024-10-16,Furniture,Sofa,45623.87365680199,7,319367.12,3.5
W1-009,Medium,4.3,W1,West,Meherpur,23.750635405210748,88.74179089231787,2025-02-01,Electronics,Smartwatch,14996.962354885207,72,1079781.29,4.5
W1-009,Medium,4.3,W1,West,Meherpur,23.74130992196839,88.74102660652845,2025-07-08,HomeAppliances,Microwave,23841.358679531582,23,548351.25,4.8
W1-009,Medium,4.3,W1,West,Meherpur,23.745622609552065,88.7423637052726,2025-06-08,Clothing,T-Shirt,3788.266198904759,60,227295.97,3.9
W1-009,Medium,4.3,W1,West,Meherpur,23.743234261657463,88.74731022741462,2025-06-26,Furniture,Sofa,45766.70087128735,8,366133.61,3.8
W1-009,Medium,4.3,W1,West,Meherpur,23.744349500613477,88.74695519274057,2025-04-26,Furniture,Table,44867.78195053617,14,628148.95,4.0
W1-009,Medium,4.3,W1,West,Meherpur,23.74564933213106,88.74343822238285,2025-04-14,Sports,Dumbbell Set,18498.748158751056,32,591959.94,4.7
W1-009,Medium,4.3,W1,West,Meherpur,23.74581132157892,88.74256906967446,2025-03-11,Beauty,Perfume,2256.920617786025,54,121873.71,3.6
W1-010,Large,4.5,W1,West,Meherpur,23.736489843252695,88.69298842578543,2025-05-13,Grocery,Sugar (1kg),707.4035824029631,227,160580.61,4.8
W1-010,Large,4.5,W1,West,Meherpur,23.7361057534459,88.68390296750981,2025-01-08,Grocery,Spice Mix,351.3675260064279,233,81868.63,3.2
W1-010,Large,4.5,W1,West,Meherpur,23.73229643272039,88.68778635696088,2025-03-31,Clothing,T-Shirt,3507.6174564778476,82,287624.63,4.7
W1-010,Large,4.5,W1,West,Meherpur,23.737035951409243,88.69280644525513,2024-10-10,Clothing,Shoes,1397.4070211605992,78,108997.75,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.73417319693743,88.68856236136662,2025-06-06,Sports,Badminton Racket,15669.205746426607,24,376060.94,3.6
W1-010,Large,4.5,W1,West,Meherpur,23.730359210810196,88.68584602639488,2025-09-19,Electronics,Tablet,107933.27085702647,49,5288730.27,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.739703853111152,88.68612996818669,2025-01-14,Clothing,Jeans,2587.4070685033857,79,204405.16,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.73055373863893,88.68481681094404,2025-01-29,Clothing,Shoes,2403.1332065894453,92,221088.26,4.9
W1-010,Large,4.5,W1,West,Meherpur,23.733655619584876,88.69382084770473,2025-07-13,Clothing,Jeans,1052.4800475829586,109,114720.33,4.8
W1-010,Large,4.5,W1,West,Meherpur,23.739212541013913,88.69142568697143,2025-05-17,Clothing,Jacket,1302.0192387620095,28,36456.54,4.7
W1-010,Large,4.5,W1,West,Meherpur,23.739545471385114,88.69186214655473,2025-08-02,Clothing,Jeans,1481.6783120507191,64,94827.41,4.7
W1-010,Large,4.5,W1,West,Meherpur,23.737498390422836,88.68625061493883,2024-10-08,Electronics,Camera,54010.86124014673,22,1188238.95,3.1
W1-010,Large,4.5,W1,West,Meherpur,23.733686113347193,88.68872278097753,2025-06-16,Clothing,Handbag,1788.7047327486753,116,207489.75,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.735279605685786,88.69259113467574,2025-02-03,Furniture,Bed,32707.499064925116,23,752272.48,3.2
W1-010,Large,4.5,W1,West,Meherpur,23.73807404320884,88.69077644468257,2025-02-22,Furniture,Dining Set,53823.00565305741,14,753522.08,3.3
W1-010,Large,4.5,W1,West,Meherpur,23.730546344302564,88.68657201205272,2025-08-10,Electronics,Smartphone,14758.982135500031,49,723190.12,4.0
W1-010,Large,4.5,W1,West,Meherpur,23.73444743533846,88.69213358834028,2025-08-31,HomeAppliances,Air Conditioner,12359.865119743345,18,222477.57,3.2
W1-010,Large,4.5,W1,West,Meherpur,23.734011542378596,88.69058807733025,2025-07-10,Clothing,Handbag,445.77635004064973,55,24517.7,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.734817864502087,88.68606542099984,2024-11-08,Grocery,Tea (250g),793.4504739784206,210,166624.6,3.1
W1-010,Large,4.5,W1,West,Meherpur,23.73784701215164,88.68916274546527,2025-08-25,HomeAppliances,Air Conditioner,3335.185225736758,13,43357.41,4.2
W1-010,Large,4.5,W1,West,Meherpur,23.736145139831056,88.69298843537194,2025-06-12,Grocery,Milk Powder (400g),73.3312604992229,155,11366.35,3.4
W1-010,Large,4.5,W1,West,Meherpur,23.7357603337836,88.68506301738353,2025-07-31,Clothing,Jeans,2689.4627674890594,70,188262.39,4.3
W1-010,Large,4.5,W1,West,Meherpur,23.737838143375882,88.68983917953447,2025-09-07,Clothing,Handbag,2616.7733680453007,74,193641.23,4.5
W1-010,Large,4.5,W1,West,Meherpur,23.735270498870932,88.68643344098001,2025-05-14,Clothing,Jacket,1936.5760154043,94,182038.15,3.4
W1-010,Large,4.5,W1,West,Meherpur,23.737465939454005,88.68509018889378,2025-08-28,Grocery,Cooking Oil (1L),50.18595632535235,108,5420.08,4.0
W1-010,Large,4.5,W1,West,Meherpur,23.73541849844113,88.68755070807387,2024-12-28,Clothing,Jacket,1119.2700297614122,81,90660.87,4.1
W1-010,Large,4.5,W1,West,Meherpur,23.732636682711473,88.68535163104362,2025-03-20,Beauty,Sunscreen,2517.4947436125076,65,163637.16,4.0
W1-010,Large,4.5,W1,West,Meherpur,23.734718341855537,88.6901148983869,2025-08-16,Beauty,Perfume,2405.0619384992387,78,187594.83,3.7
W1-010,Large,4.5,W1,West,Meherpur,23.738110143287624,88.687351611865,2025-07-12,Electronics,Smartphone,49824.45631429924,23,1145962.5,4.4
W1-010,Large,4.5,W1,West,Meherpur,23.738074594672902,88.69308397199426,2025-03-01,Electronics,Headphones,107489.68361828293,41,4407077.03,4.4
W1-010,Large,4.5,W1,West,Meherpur,23.7351057306552,88.69231200817784,2025-07-10,Grocery,Rice (5kg),255.78818260505977,56,14324.14,3.2
W1-010,Large,4.5,W1,West,Meherpur,23.73261210783464,88.69238143361316,2024-12-21,Clothing,Handbag,3015.1389655019166,55,165832.64,4.7
W1-010,Large,4.5,W1,West,Meherpur,23.73299322590761,88.68651922696662,2025-02-21,Electronics,Smartwatch,57545.66953974438,37,2129189.77,3.7
W1-010,Large,4.5,W1,West,Meherpur,23.73555447871952,88.68584580629712,2025-08-24,Beauty,Face Cream,4585.555284018615,60,275133.32,3.4
W1-010,Large,4.5,W1,West,Meherpur,23.740003967002025,88.6853281177699,2024-10-20,Furniture,Bed,59381.88687851883,16,950110.19,3.4
W1-010,Large,4.5,W1,West,Meherpur,23.737402195279422,88.6845687511051,2025-02-03,Sports,Dumbbell Set,7754.778895340311,26,201624.25,3.9
W1-010,Large,4.5,W1,West,Meherpur,23.7346826379284,88.6858256796782,2025-01-31,Grocery,Honey (500g),687.9146776866186,108,74294.79,3.2
W1-010,Large,4.5,W1,West,Meherpur,23.736920922713068,88.68628282906211,2025-07-03,HomeAppliances,Refrigerator,31202.680398099794,9,280824.12,3.6
W1-010,Large,4.5,W1,West,Meherpur,23.73190122305219,88.68730688845193,2025-10-02,Furniture,Table,27462.807706657903,14,384479.31,3.3
W1-010,Large,4.5,W1,West,Meherpur,23.7373933081031,88.69184288164067,2025-05-07,Furniture,Table,37859.93302016283,9,340739.4,4.7
W1-010,Large,4.5,W1,West,Meherpur,23.733831065435997,88.69230494889372,2025-09-08,Grocery,Tea (250g),141.22450889265193,196,27680.0,4.8
W1-010,Large,4.5,W1,West,Meherpur,23.734720862306308,88.69271304157412,2025-08-11,Electronics,Power Bank,93110.16530620989,17,1582872.81,4.4
W1-011,Medium,3.7,W1,West,Meherpur,23.81417409892635,88.69153876781496,2025-07-31,Clothing,Jacket,3710.638698723864,132,489804.31,3.0
W1-011,Medium,3.7,W1,West,Meherpur,23.817047729696185,88.69655084111608,2025-07-24,Clothing,Dress,2214.46972125129,65,143940.53,3.6
W1-011,Medium,3.7,W1,West,Meherpur,23.81059807786198,88.69002269873336,2024-12-21,Electronics,Power Bank,47988.6277942258,51,2447420.02,4.8
