data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at,cluster,pc1,pc2
sales,SALE0498,Jhenaidah,West,23.545303,89.253013,Electronics,Power Bank,82055.0,32.0,2625760.0,2024-10-15,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.8505757604826754,-1.1940175649336093
sales,SALE0499,Dhaka,Central,23.763932,90.426802,Beauty,Perfume,459.0,12.0,5508.0,2025-03-13,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1882813337505473,-0.6999560070323834
sales,SALE0500,Dhaka,Central,23.85906,90.442566,Sports,Treadmill,2338.0,82.0,191716.0,2025-10-02,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.38368391641988653,-0.6318686017558459
sales,SALE0501,Thakurgaon,North,25.894838,88.510673,Grocery,Milk Powder (400g),484.0,83.0,40172.0,2025-04-20,Large,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.522639984091575,2.0966172435697352
sales,SALE0502,Khulna,West,22.87116,89.62272,Clothing,T-Shirt,3965.0,68.0,269620.0,2025-09-15,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.45538259693772465,-0.655412587738742
sales,SALE0503,Panchagarh,North,26.410614,88.628895,Clothing,Handbag,3135.0,73.0,228855.0,2025-02-05,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.4327577164871783,-1.0666352374165504
sales,SALE0504,Bogra,North,24.853772,89.270582,Grocery,Rice (5kg),740.0,36.0,26640.0,2025-01-01,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9562429762325245,0.394231096848503
sales,SALE0505,Dhaka,Central,23.918847,90.401947,Clothing,Jeans,3783.0,41.0,155103.0,2025-09-28,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7873392121164272,0.28178534829313057
sales,SALE0506,Bandarban,East,22.20218,92.321703,Grocery,Spice Mix,769.0,51.0,39219.0,2025-08-28,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.7771030317451503,-1.0112718265202485
sales,SALE0507,Tangail,Central,24.212876,89.840799,Electronics,Tablet,82277.0,50.0,4113850.0,2024-10-25,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.598011889548006,-0.796779520492295
sales,SALE0508,Comilla,East,23.439235,91.139355,Electronics,Headphones,111612.0,89.0,9933468.0,2025-08-27,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,5.845694886943933,0.8591478658970733
sales,SALE0509,Moulvibazar,East,24.412984,91.778314,Clothing,Jacket,519.0,13.0,6747.0,2025-02-25,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.202611332909395,0.7454565687949312
sales,SALE0510,Saidpur,North,25.804122,88.912547,Furniture,Sofa,44660.0,99.0,4421340.0,2024-11-26,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.341373654834194,0.18442891388300398
sales,SALE0511,Dhaka,Central,23.79484,90.367371,Electronics,Camera,11883.0,82.0,974406.0,2025-05-20,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.11126133365119459,0.43790281001375286
sales,SALE0512,Jhenaidah,West,23.448041,89.190202,Grocery,Sugar (1kg),606.0,49.0,29694.0,2025-02-27,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8353092432369059,0.7163598872991608
sales,SALE0513,Barguna,South,22.16066,90.074882,Clothing,Sunglasses,1856.0,11.0,20416.0,2024-11-24,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.183776188973441,0.5540123766595696
sales,SALE0514,Dhaka,Central,23.8641,90.413779,Clothing,Sunglasses,601.0,11.0,6611.0,2025-05-22,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.194331266104073,-0.7131995694806498
sales,SALE0515,Comilla,East,23.42528,91.090077,Grocery,Spice Mix,689.0,20.0,13780.0,2025-03-21,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0997497446622269,-0.7606385031585893
sales,SALE0516,Barishal,South,22.714356,90.384024,Clothing,T-Shirt,321.0,40.0,12840.0,2025-02-21,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9380366728204045,0.7647914893978894
sales,SALE0517,Saidpur,North,25.775847,89.008808,Clothing,T-Shirt,842.0,12.0,10104.0,2025-07-03,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.180777956357068,-0.542775726213344
sales,SALE0518,Sylhet,East,24.975511,91.92251,Electronics,Bluetooth Speaker,21538.0,4.0,86152.0,2025-08-22,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7695144774117819,-0.4376531561378879
sales,SALE0519,Dhaka,Central,23.702709,90.369351,Clothing,Shoes,2749.0,42.0,115458.0,2025-03-23,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.798921596864509,-0.655931788777772
sales,SALE0520,Dhaka,Central,23.803737,90.417111,Clothing,Dress,3491.0,11.0,38401.0,2024-12-24,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.1257821893659368,-0.25110182586924
sales,SALE0521,Dhaka,Central,23.818733,90.439016,Clothing,Jeans,3107.0,49.0,152243.0,2025-07-12,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7062305334831644,-0.7295086349159875
sales,SALE0522,Pabna,North,23.995071,89.251131,Clothing,Jacket,2319.0,19.0,44061.0,2025-09-04,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0668931475560455,-0.46331342337962766
sales,SALE0523,Tangail,Central,24.297657,89.937227,Sports,Treadmill,10322.0,62.0,639964.0,2025-08-28,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.23117979749883885,-0.6024387036069982
sales,SALE0524,Jamalpur,Central,24.842814,89.956514,Electronics,Tablet,102489.0,81.0,8301609.0,2025-01-26,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,4.945403208063971,0.31587003808665
sales,SALE0525,Dhaka,Central,23.803873,90.299589,Clothing,Dress,738.0,18.0,13284.0,2025-05-04,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.1525935732844932,1.1251624876069668
sales,SALE0526,Bogra,North,24.857993,89.305039,Electronics,Camera,118311.0,80.0,9464880.0,2025-03-26,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,5.746563852365364,-0.2502571632077001
sales,SALE0527,Rajshahi,West,24.412073,88.649732,HomeAppliances,Electric Fan,44666.0,77.0,3439282.0,2025-07-29,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.7575619141526881,-0.4181808523213918
sales,SALE0528,Brahmanbaria,East,23.907018,91.155149,Clothing,Sunglasses,1122.0,62.0,69564.0,2025-04-29,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6971070506726985,1.6722669747413461
sales,SALE0529,Khulna,West,22.915223,89.525297,HomeAppliances,Blender,21100.0,95.0,2004500.0,2024-10-16,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.8395484177066475,0.5592877284980833
sales,SALE0530,Netrokona,Central,24.876585,90.781948,Beauty,Sunscreen,2185.0,42.0,91770.0,2025-03-28,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8493795067139653,0.9394637168107914
sales,SALE0531,Khulna,West,22.910817,89.44055,Grocery,Milk Powder (400g),413.0,15.0,6195.0,2024-12-22,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.1715322410774736,-0.025280363517105962
sales,SALE0532,Natore,North,24.365452,89.055351,Grocery,Tea (250g),224.0,88.0,19712.0,2024-12-29,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.4851464121991974,2.000948563717645
sales,SALE0533,Barishal,South,22.685598,90.40028,Electronics,Power Bank,100847.0,27.0,2722869.0,2025-02-24,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.23031054720001,0.392507689815791
sales,SALE0534,Chattogram,Central,22.422415,91.866941,Electronics,Laptop,115343.0,53.0,6113179.0,2024-10-27,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,4.149244091829124,-1.559286382422255
sales,SALE0535,Rajshahi,West,24.279428,88.575748,Electronics,Smartwatch,39722.0,33.0,1310826.0,2024-11-03,Small,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,0.3810343465650055,0.3133752735231731
sales,SALE0536,Pabna,North,23.938283,89.214452,Grocery,Spice Mix,426.0,10.0,4260.0,2025-02-19,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.2145691180174996,-0.406222789395866
sales,SALE0537,Narail,West,23.12622,89.525444,Clothing,Dress,2488.0,65.0,161720.0,2024-10-17,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5790801909698041,0.4290301684617814
sales,SALE0538,Comilla,East,23.488014,91.181285,Electronics,Camera,99964.0,69.0,6897516.0,2024-12-06,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,4.216367206913762,1.1217704440508103
sales,SALE0539,Rangpur,North,25.739482,89.252999,Electronics,Laptop,108788.0,32.0,3481216.0,2024-11-04,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.7769537632659707,-1.174022053957373
sales,SALE0540,Chattogram,Central,22.34396,91.879119,Electronics,Smartphone,81822.0,83.0,6791226.0,2024-10-25,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.9318291918738693,-0.1969590922212593
sales,SALE0541,Khulna,West,22.880448,89.520271,Sports,Badminton Racket,14605.0,14.0,204470.0,2025-10-01,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7660382619420034,-1.22897521129259
sales,SALE0542,Saidpur,North,25.794635,89.026863,Beauty,Sunscreen,4449.0,72.0,320328.0,2024-12-13,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.40932714409946996,0.666305233264547
sales,SALE0543,Rangpur,North,25.684204,89.283777,Clothing,Dress,1832.0,51.0,93432.0,2025-02-11,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.758217100467732,0.4166533067367535
sales,SALE0544,Narayanganj,Central,23.642103,90.529751,Grocery,Tea (250g),194.0,45.0,8730.0,2025-09-24,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.8568513411981835,-1.242466247756014
sales,SALE0545,Barishal,South,22.661611,90.316249,Clothing,Dress,651.0,15.0,9765.0,2025-07-26,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1476001689529536,-0.9820683573722113
sales,SALE0546,Dhaka,Central,23.711335,90.457375,Clothing,Dress,3512.0,27.0,94824.0,2025-01-13,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.937536033703667,-0.6881478784715428
sales,SALE0547,Bogra,North,24.953704,89.311537,Electronics,Laptop,65431.0,93.0,6085083.0,2024-10-15,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.394721056517169,-0.30718279585776254
sales,SALE0548,Comilla,East,23.515748,91.298401,Clothing,Jacket,483.0,91.0,43953.0,2025-08-09,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.43528665834273783,1.7186641312553548
sales,SALE0549,Dinajpur,North,25.610034,88.626943,Furniture,Wardrobe,12167.0,87.0,1058529.0,2025-07-14,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.2126103084234322,-0.29674046827530115
sales,SALE0550,Comilla,East,23.473387,91.208962,Grocery,Cooking Oil (1L),605.0,21.0,12705.0,2025-04-20,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0981231014554966,-0.4292125023749757
sales,SALE0551,Jessore,West,23.185403,89.176501,Beauty,Lipstick,2099.0,52.0,109148.0,2024-11-18,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.7135675885210889,-0.8462074553849237
sales,SALE0552,Dhaka,Central,23.841379,90.390323,HomeAppliances,Air Conditioner,30320.0,51.0,1546320.0,2025-09-22,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.4398548025113832,0.2736235546370461
sales,SALE0553,Khagrachhari,East,23.118855,91.968244,Electronics,Tablet,66926.0,76.0,5086376.0,2025-03-01,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.8977792943113183,-1.4928433398453949
sales,SALE0554,Comilla,East,23.372048,91.256615,Beauty,Face Cream,1885.0,36.0,67860.0,2024-10-11,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9118151971492433,0.22906070971647247
sales,SALE0555,Khulna,West,22.815817,89.622766,Furniture,Dining Set,40185.0,24.0,964440.0,2025-04-02,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,0.20015033313676336,-1.3973599497022473
sales,SALE0556,Cox's Bazar,East,21.480003,92.019194,Clothing,T-Shirt,1374.0,86.0,118164.0,2025-01-29,Large,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.44083030854874966,1.9706300197477604
sales,SALE0557,Meherpur,West,23.792756,88.738713,Clothing,Jacket,2745.0,50.0,137250.0,2024-11-28,Medium,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7305392597040079,0.39957244355966615
sales,SALE0558,Narayanganj,Central,23.600333,90.490624,Sports,Badminton Racket,12033.0,59.0,709947.0,2024-11-24,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.22640759185722073,1.1031551402684352
sales,SALE0559,Lalmonirhat,North,25.946378,89.273577,Clothing,Sunglasses,3579.0,39.0,139581.0,2024-11-26,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7885253619365891,-1.334694152160887
sales,SALE0560,Dinajpur,North,25.632365,88.609989,Sports,Cricket Bat,10762.0,16.0,172192.0,2025-06-06,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.8368629022246502,-1.6608715634533482
sales,SALE0561,Brahmanbaria,East,23.928056,91.124423,HomeAppliances,Blender,11264.0,66.0,743424.0,2025-03-22,Medium,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.15170844910690348,0.5580198051445676
sales,SALE0562,Khulna,West,22.814264,89.592044,Clothing,Shoes,1871.0,55.0,102905.0,2025-07-03,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.7179133334696148,0.6256620260735763
sales,SALE0563,Chattogram,Central,22.404556,91.813985,Sports,Dumbbell Set,21643.0,23.0,497789.0,2024-12-26,Small,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.4226085760419278,-0.35647730161352065
sales,SALE0564,Khulna,West,22.881855,89.571271,Electronics,Headphones,32523.0,41.0,1333443.0,2025-02-18,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,0.3425400933008597,-1.6171247760405876
sales,SALE0565,Chandpur,Central,23.27332,90.695257,Electronics,Camera,9256.0,63.0,583128.0,2025-07-29,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.2988507948518947,1.1671234435024547
sales,SALE0566,Kushtia,West,23.926472,89.186709,HomeAppliances,Washing Machine,35124.0,84.0,2950416.0,2025-01-26,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,1.4001191308426715,0.9910035881921042
sales,SALE0567,Dhaka,Central,23.802147,90.367806,Clothing,Dress,3208.0,57.0,182856.0,2025-01-29,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.6062827488574182,-1.1077593411008453
sales,SALE0568,Barishal,South,22.661379,90.335022,Electronics,Smartphone,112317.0,98.0,11007066.0,2025-06-16,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,6.400891069505635,-1.2513920350344336
sales,SALE0569,Manikganj,Central,23.765319,90.012798,Sports,Cricket Bat,18116.0,37.0,670292.0,2025-07-12,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.3032043588306676,-0.0014468323915468747
sales,SALE0570,Dhaka,Central,23.843262,90.468754,Clothing,Handbag,3437.0,64.0,219968.0,2024-12-29,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5192340334068403,-1.0213686769530619
sales,SALE0571,Dhaka,Central,23.729922,90.366737,Electronics,Laptop,43112.0,100.0,4311200.0,2025-01-01,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.2653543199046995,0.6821153954732728
sales,SALE0572,Sylhet,East,24.936374,91.85707,Furniture,Dining Set,7726.0,98.0,757148.0,2025-02-23,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.10626943723466604,-0.2972704845669184
sales,SALE0573,Khulna,West,22.877371,89.465944,Clothing,Dress,719.0,95.0,68305.0,2024-11-06,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3504175896723451,0.015715508536024932
sales,SALE0574,Meherpur,West,23.834733,88.621471,Grocery,Rice (5kg),500.0,34.0,17000.0,2025-04-11,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9731923805469003,-0.26648302146936576
sales,SALE0575,Dhaka,Central,23.659324,90.423531,Beauty,Perfume,2141.0,27.0,57807.0,2024-12-09,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9825604176417215,-0.6809381675968416
sales,SALE0576,Bogra,North,24.860483,89.337202,Grocery,Honey (500g),664.0,81.0,53784.0,2025-03-01,Small,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5097477060825184,0.7968072043340632
sales,SALE0577,Sylhet,East,24.918718,91.899028,Grocery,Spice Mix,251.0,27.0,6777.0,2025-09-06,Large,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0446290432018401,-0.6709991788636648
sales,SALE0578,Narayanganj,Central,23.629821,90.469162,Grocery,Sugar (1kg),651.0,69.0,44919.0,2025-07-12,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6523703800193349,1.9211650560044828
sales,SALE0579,Sylhet,East,24.860164,91.844143,Clothing,Jacket,1485.0,74.0,109890.0,2025-05-23,Large,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5603579577270105,1.9795490051594922
sales,SALE0580,Dinajpur,North,25.592179,88.700562,Electronics,Laptop,25771.0,97.0,2499787.0,2025-03-10,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,1.125330851123533,2.1558384738785605
sales,SALE0581,Dhaka,Central,23.793905,90.421811,Clothing,Handbag,2986.0,17.0,50762.0,2024-10-12,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0571845959953325,-1.1288780131577953
sales,SALE0582,Faridpur,Central,23.641255,89.781272,Electronics,Camera,116590.0,32.0,3730880.0,2024-10-25,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,3.0395472358804425,-0.7369096881158
sales,SALE0583,Khulna,West,22.778306,89.491145,Electronics,Smartwatch,90288.0,54.0,4875552.0,2025-03-28,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.123507886388391,-1.579875840294607
sales,SALE0584,Sherpur,Central,25.033128,90.031615,Clothing,Handbag,3904.0,99.0,386496.0,2025-08-20,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.12948519936638594,0.6881536490501268
sales,SALE0585,Barishal,South,22.720523,90.347307,Sports,Badminton Racket,23264.0,48.0,1116672.0,2025-02-16,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,0.10166555407572667,-0.5253085028206855
sales,SALE0586,Dhaka,Central,23.688359,90.404443,Grocery,Rice (5kg),790.0,12.0,9480.0,2025-02-14,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.1936612385464747,0.09451085839210413
sales,SALE0587,Tangail,Central,24.29827,89.994168,Grocery,Sugar (1kg),104.0,69.0,7176.0,2025-03-17,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6762862371464536,1.764562382369771
sales,SALE0588,Habiganj,East,24.379433,91.428539,HomeAppliances,Microwave,34421.0,35.0,1204735.0,2025-04-24,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,0.26057735881494726,-0.7482008855788517
sales,SALE0589,Khulna,West,22.876389,89.612533,Electronics,Headphones,82205.0,63.0,5178915.0,2025-04-14,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.108015700488802,0.650298670016368
sales,SALE0590,Dhaka,Central,23.810326,90.448572,Clothing,T-Shirt,707.0,81.0,57267.0,2025-02-13,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.4787563977767551,-0.7959093801827685
sales,SALE0591,Barishal,South,22.673473,90.280257,Clothing,Handbag,947.0,57.0,53979.0,2025-02-15,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.7582162188093675,1.7699822019142344
sales,SALE0592,Rangpur,North,25.721238,89.362348,Electronics,Bluetooth Speaker,34518.0,89.0,3072102.0,2025-07-31,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.5044948828083615,-0.21610261717460308
sales,SALE0593,Netrokona,Central,24.91441,90.66497,Beauty,Shampoo,964.0,84.0,80976.0,2025-04-05,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.43488337970624885,-0.7596853382007696
sales,SALE0594,Comilla,East,23.494224,91.116589,Beauty,Face Mask,1555.0,7.0,10885.0,2025-03-18,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.2041715202005483,-1.0868111142900223
sales,SALE0595,Saidpur,North,25.81882,88.945877,Furniture,Wardrobe,54494.0,30.0,1634820.0,2025-03-01,Large,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,0.8428472493962154,-1.7134743343453724
sales,SALE0596,Jamalpur,Central,24.840529,90.04856,Clothing,T-Shirt,304.0,28.0,8512.0,2025-02-04,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.021631995032911,-1.295810532869983
sales,SALE0597,Sirajganj,North,24.433569,89.736191,Furniture,Table,39042.0,88.0,3435696.0,2025-02-21,Small,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.7533162994761045,-1.2054763518163163
sales,SALE0598,Rajshahi,West,24.365646,88.563969,Electronics,Camera,115100.0,16.0,1841600.0,2025-03-04,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.1461197156830703,-2.0616875891840083
sales,SALE0599,Sylhet,East,24.88347,91.809039,Beauty,Perfume,2075.0,50.0,103750.0,2025-08-22,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7699341312139506,1.039948353758419
sales,SALE0600,Comilla,East,23.581331,91.227976,Clothing,T-Shirt,1583.0,48.0,75984.0,2025-05-06,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7880313684389854,-0.25655824835895935
sales,SALE0601,Dhaka,Central,23.811423,90.445327,Clothing,Handbag,3384.0,18.0,60912.0,2024-11-12,Large,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0289406417910527,-1.4370098552439743
